x1,x2,x3,x4
118.20198783903636,44.16018696665006,-0.13066617703506742,272.8433827250018
119.24610871190885,44.601432587348626,0.18999634219525396,95.27041146863938
119.34133203372785,41.68487587881122,0.27925304327947464,254.8886666480188
122.83678082024264,38.35629310691097,0.5168995050483075,-180.1616194560512
120.76055652239259,44.51124839572345,-0.14198069891928036,236.8912930818445
122.71454648159929,48.268069614612926,0.12142512951307392,56.30379259368638
121.12272421135756,45.05762982501278,0.1965367922357387,717.9511859583445
120.66256585249391,43.85238355049661,-0.08646830594582906,118.68373164103424
121.17375503117233,47.009557911664295,-0.29861922565342486,85.57283733780139
118.90014442003016,42.02381182899291,0.3173556264663897,67.10099508127703
119.12214536700712,44.47110044701845,-0.00042080561818500254,107.55340554227294
119.90996501432602,46.979145362063115,-0.0899129537963196,137.51358129121715
119.12843980020642,45.923725074977135,0.02727186540882029,179.56956750232575
119.3321861748205,41.602825195633685,0.39722012483368824,196.5556146109758
118.38262036492723,43.09608118083043,-0.020875792337681318,48.77159535364643
122.60064740812382,36.79374607589875,0.6001544737737383,-74.49836289446051
117.80046837513933,40.401666223157264,0.3063641055470826,204.86934614215502
121.39490494092269,48.23184731820269,-0.2758513636072871,478.9734320847551
120.75893826430875,45.39367069285339,-0.14685533206231893,72.51133596343664
123.28576755204787,47.58335274462212,-0.14955261278224039,82.61689717823313
119.81693252064886,46.398319991322225,-0.3488695943604746,44.20115119942175
119.31269292611928,43.94799263604875,0.06720968656668064,97.75174078912171
118.79822421303946,44.37987780194286,-0.07284695634981216,123.2982894038964
118.16139324338036,42.97990631673472,-0.045707658695093044,113.58699581768735
117.50454005619858,44.39851907116123,-0.08116022550846587,6.045767995006767
120.51921143052095,44.50514377737045,0.014114001123552218,63.58489003781439
121.74410342491842,45.23146555827066,0.19476427781752098,245.22029337442876
120.74946303174922,43.21935560284335,0.2744962854902835,38.514671346919386
118.44713781832431,43.82977986747694,0.31964554299958003,49.91087535970588
121.3650663606446,46.19254157889162,-0.22528656930382232,14.148176283847414
119.62221524208427,44.374013799600334,0.006373239358885603,54.97123665842147
123.30321161301937,38.670260176106055,0.6507928353939643,-247.02762370437426
118.3285451511715,44.88287796263753,-0.006292813991517629,117.08483075771585
119.3398437796529,43.960600022367615,0.4691462283037873,349.26157222854357
119.99494035204336,42.89940577502012,0.32914014668293845,67.87046480478554
120.09868804178765,45.656138751070145,-0.15039079650758974,36.42768814769854
118.38316658907429,43.032519484834616,0.29111313631684,98.61348564366692
120.5475456672187,44.61128457650642,-0.18423804468745636,107.7020154669821
121.4656770053978,46.323115493043026,0.15266892650444777,41.999303574733105
121.20010488963777,45.5397916228197,-0.18661868342184929,209.95609541528884
118.17391544246672,41.40512705513772,0.11885429048019905,140.81409294578313
120.89790782887806,48.72149482079178,-0.1563716674506759,108.65997121384207
118.83985761035461,44.632946692269925,-0.2849336993689442,96.92582389807886
122.81979702938652,47.85207049814778,-0.3088255929429307,135.02484313102187
118.01601879301938,41.675469624448795,0.04222530436172784,22.70787316930637
116.8117644604748,41.351644611411935,0.13141724270207739,46.53170765828849
120.9683846550731,48.0145864052202,-0.13810556391352724,72.3504751744196
119.11148683486093,45.06950810312077,-0.07589111040278458,551.0938118423206
121.10453855433032,44.21307605706394,-0.19975695080516934,119.03267398345228
117.5806083262211,43.70285922739877,0.006058033079819863,24.069944359849384
121.67969365614046,48.415032793305436,-0.32774737471452975,121.9052509958256
120.36011820536966,45.26784288052784,-0.1012056051510234,226.5286697293215
121.35259760198247,48.138383207890335,-0.031422878375067624,53.577172264514715
120.39911484243528,45.20829872946122,0.15919695333717346,12.848953195483073
118.67862670451375,46.54994849635663,-0.21224957211664258,129.50917284359997
119.44809600123591,43.717569228151575,-0.14231947581744528,69.57293212171874
120.63524169691247,45.76568275641653,-0.18424153234156115,68.77546867577651
121.06280906342319,49.0637503976371,-0.29491438974813095,34.796746847720236
119.31248315189806,44.828170625533296,-0.013228154963199366,205.1843009623772
123.54227729989363,39.50376574864441,0.7522397741425401,-176.6427852805819
120.75987588710073,42.925352474629946,-0.0254061338975108,281.9122379828932
120.82731517146337,47.88782833592076,-0.24693663864907667,62.197163881365746
120.4176717155394,43.46871038375138,-0.1983022216185372,114.51731261115819
123.12231621573738,45.21889128830707,-0.06585250279826432,18.06870174121353
117.34360040966891,44.303127161656036,-0.1479038133104327,144.57095714103264
121.6329349609118,45.2012135446822,-0.08738578957685068,98.40355618549803
121.5622929118551,46.96644045970468,-0.16882263651285867,92.92127757145742
121.49654113075589,47.14182099379421,-0.14995743253927174,55.61842584173519
120.33509520219029,45.016427935455155,-0.083564983506281,73.64367056217789
119.56482307144378,44.56889139406276,0.14096288965787812,80.69215977345472
118.8518649947085,42.8491325821761,0.11650051118433277,128.2185249273113
122.45889358106552,43.93830669058893,0.009275433676297183,39.096524287566126
119.70632254230469,42.475320853074265,-0.009824794599877446,190.64051916387396
122.4630991469247,46.17206997716353,0.06034058980127173,95.39465403257454
117.3429949187478,43.28873066859436,-0.06779511535694659,21.335053104351402
118.30969424170644,42.76389755250509,-0.07191549842420043,71.50253937916595
118.68631982594256,41.83861893248449,0.2052150902702138,89.71330106933934
120.40961050444368,44.45064511232666,0.21476822925855846,119.9052974994326
119.31620385102141,43.325688334343475,0.053824696387209235,91.13833195301306
119.73813653766399,46.397488266435865,-0.15261019328372225,47.418175605932745
119.01250820876666,42.047576639701816,0.10543476830610998,108.30371572975343
117.92145205034899,42.31332700598853,0.4340239592523109,100.67218575591902
119.99034126638813,45.879449962192595,-0.21928816636568413,64.92219758036084
119.88788012127912,46.54730124368392,-0.36650910294370165,24.98439473351953
120.19637467230136,44.41676826553527,-0.01627938696309529,218.71244115767428
115.73634868314737,42.584907059007634,-0.16076331780231348,395.1181402756229
119.93342231016616,45.63673010255784,-0.05127818601569428,208.01901923701095
118.98143571068998,43.201656812735344,-0.03678510873416765,15.760024679722575
118.49883054053834,42.17604280652756,-0.2234582484520723,57.8118176449408
120.12678191146806,46.49328843876698,-0.34561287663570595,37.05555277120641
118.36584588197842,43.544239752506336,0.060062828987400604,207.77814519442956
118.26314993730178,40.646181953846984,0.10026709659942379,110.59322679873755
119.98535013925903,44.500316802838746,-0.12153693071522438,143.89141222571365
120.67635604789459,44.31747018535949,0.19449875223880295,186.6224916551689
120.25105336820788,46.73182524431648,-0.22455340048080016,36.410000497604365
119.813555668576,45.557225757075024,0.015163994945122997,34.01606430578889
118.91632270798956,42.48799377057988,0.14451100647013967,80.44439603094982
118.31573816396288,43.127169527288665,0.23295033377429028,456.0915186584422
119.02930513932425,44.85109615087765,0.012407715867123631,112.33090644125618
120.31969543292394,43.240625703648675,0.24514360772861962,45.44877596049711
121.39708258543844,43.76928414650473,0.4991138546926052,93.52324767517831
120.43361202916286,45.956346555407414,-0.16775342672049848,107.45315655205975
118.21304456819487,43.56289884866855,0.10526581049226959,176.6836214342576
124.47226980291919,49.17938216835064,-0.24453110649921797,103.54853565482414
118.00770889743308,41.85819728493699,0.05250848558297301,89.16830192245153
123.7927701271743,39.677154093867145,0.24864809285653316,-244.65876302230834
117.86628484406216,41.56093884802652,0.0626437501628953,176.8286839991641
117.58424701788185,43.63574288759819,0.31501905249082085,66.6230191529418
121.73204971985629,48.04287725817555,-0.06907342629087167,145.60793338544735
120.79836830893956,45.44290193155375,0.10288890264266104,41.4630797741017
120.00211290308991,45.07563782855095,-0.08649213672468199,72.559085381445
121.0776806784547,45.0887116375903,0.08722620346235872,139.7335052651792
119.25307743058165,41.662953835693045,0.23314284896193577,660.3759810534805
119.45100828149072,41.719827312881534,0.08907871731565233,202.05012412967832
118.30823995870662,43.43658705805068,0.14491984661054264,250.75032584452356
119.82941296958907,46.228363178591465,-0.3519903308754299,109.05228735639697
120.11283232424283,44.048241533310986,-0.15170972000719526,460.69099401101806
119.75496816444407,43.50073674696924,0.2740972817408277,144.44701359703086
120.58745316303825,45.749034319807656,-0.3607420514075806,81.09494159314691
127.50286136620986,42.7636649625651,0.2540136847527584,-329.51566569793454
119.96293897625877,43.24172500559342,-0.06566361227897154,122.65164449208436
118.42949084042444,42.674436487247725,0.10251589846134368,139.26395144339364
120.98856939792825,45.117615249496666,0.18077519684981447,361.6342512336542
119.83895625010643,45.17336235235941,0.07581537568606862,104.86718932372365
119.24546315067161,43.19734734918918,0.2705474732907286,383.1210474447082
119.15837486248026,43.081343551448114,0.18989850445445436,79.25374011213503
119.81377910285046,44.67652386778422,-0.09969448131097071,85.31758585820421
120.36893063714636,43.38717842119907,0.11209848442735766,62.328300103808324
118.09813054933677,43.12645468808692,0.15952380543948916,78.74692427943029
119.451778811916,46.419689043533054,-0.4116751548156187,77.22806618336372
117.50098810990143,43.253440101574114,0.24605050847679874,41.41962785023505
122.05475115643972,48.011357206720035,-0.08240342863785775,58.955400176224124
117.62185014082694,43.85849979840616,-0.18034753800740277,62.245406157729256
125.18679493547965,48.90715297591676,-0.16647138408035198,281.6565312226716
121.5909798279358,45.78229906787003,-0.15146958255116352,106.11461710066791
119.06915822450826,42.75956036792724,0.19056662697063548,61.05250270633186
119.29255882388448,43.95793866265928,-0.18615161249301235,47.967554843844944
119.11826661188499,46.83154491004307,-0.11241208035180356,86.08340138198263
119.72696878688019,47.27489303745972,0.0001751964747299811,22.712704861486543
118.65933809108151,40.882603839746174,0.31215279180635547,284.0392714900021
120.04835186039675,43.09364815451756,-0.036737435574634235,51.984441302946394
123.42028873089514,39.91847393193946,0.46234946553817147,100.60552110090339
119.661339227613,45.08884041460224,0.043486557193918106,22.617958866163814
118.16462039647428,44.65723183463142,-0.0211214912918916,77.18175874746171
121.90572257564332,44.492974145781176,0.06767481067636091,38.358953463277096
116.83193607373438,43.202304650373115,0.24304391445564438,129.41938381779858
117.72083912452493,43.17420292462833,0.12118083972283814,76.27550258658617
